date,open,high,low,close,volume,amount,turn,pctChg,tradestatus,isST
2013-10-14,5336.7730,5349.5210,5307.9020,5326.8850,6675455900,64602810884.0000,0.003793,-0.019585,1,0
2013-10-15,5334.2170,5342.3740,5276.6090,5314.6910,5843709800,55882678520.0000,0.003321,-0.228911,1,0
2013-10-16,5299.4870,5299.4870,5196.4220,5222.0760,5777351500,55625540005.0000,0.003283,-1.742618,1,0
2013-10-17,5248.1880,5265.1730,5190.9300,5201.6710,4579596800,43899244010.0000,0.002602,-0.390750,1,0
2013-10-18,5209.2070,5251.0770,5198.2180,5224.2350,3843221100,36270287598.0000,0.002184,0.433783,1,0
2013-10-21,5237.6440,5318.8470,5213.8850,5314.2120,5180291840,50295805696.0000,0.002944,1.722301,1,0
2013-10-22,5311.8570,5311.8570,5246.1410,5259.7570,5312117760,50510000640.0000,0.003019,-1.024707,1,0
2013-10-23,5273.6070,5331.7340,5204.2530,5218.6550,5577416800,51260168919.0000,0.003169,-0.781444,1,0
2013-10-24,5206.2310,5226.6150,5161.9170,5172.4030,4171407008,38578043904.0000,0.002370,-0.886281,1,0
2013-10-25,5170.4310,5195.4840,5079.0920,5111.4990,4839960832,45004204544.0000,0.002750,-1.177476,1,0
2013-10-28,5120.5700,5130.2040,5079.1710,5111.0900,3534244496,34586952704.0000,0.002008,-0.008005,1,0
2013-10-29,5120.0520,5212.7110,5043.9090,5136.4020,6620014848,58640065792.0000,0.003762,0.495237,1,0
2013-10-30,5135.9780,5204.0790,5114.5600,5202.4220,5655000064,47126738944.0000,0.003213,1.285336,1,0
2013-10-31,5180.3360,5180.3360,5121.4280,5127.4170,4909761792,43236618496.0000,0.002790,-1.441730,1,0
2013-11-01,5129.5210,5183.7690,5113.0830,5163.1100,3962038304,37633989632.0000,0.002251,0.696118,1,0
2013-11-04,5188.1810,5205.8600,5143.6500,5153.3900,3364221696,31668107520.0000,0.001912,-0.188253,1,0
2013-11-05,5124.9650,5158.1640,5072.3580,5151.2940,3938933200,35945714176.0000,0.002238,-0.040676,1,0
2013-11-06,5124.0380,5153.6630,5088.5500,5090.4410,4052623104,38832088832.0000,0.002303,-1.181315,1,0
