date,open,high,low,close,volume,amount,turn,pctChg,tradestatus,isST
2006-01-04,1163.8780,1181.0040,1161.9060,1180.9630,2325854200,11970425035.0000,0.015049,1.714473,1,0
2006-01-05,1183.3050,1197.8370,1180.4510,1197.2690,2948447900,14767201450.0000,0.019075,1.380740,1,0
2006-01-06,1198.8110,1215.5360,1191.6140,1209.4220,3434285600,17130467164.0000,0.022207,1.015056,1,0
2006-01-09,1210.3200,1217.3140,1205.2480,1215.6680,2870665700,14206400301.0000,0.018558,0.516443,1,0
2006-01-10,1215.8480,1220.7560,1203.6510,1220.6180,2679454700,13496372593.0000,0.017307,0.407190,1,0
2006-01-11,1219.8110,1223.5590,1204.0410,1211.0530,3063146400,15064367454.0000,0.019771,-0.783625,1,0
2006-01-12,1208.7660,1227.3020,1205.2830,1226.7040,2701891600,12903535168.0000,0.017429,1.292346,1,0
2006-01-13,1228.1570,1231.2230,1214.8810,1221.4590,2770857800,13205628847.0000,0.017859,-0.427568,1,0
2006-01-16,1221.1100,1221.3860,1202.5870,1202.8690,2527431800,11984845886.0000,0.016279,-1.521948,1,0
2006-01-17,1200.2550,1209.0240,1198.8390,1208.4380,1972646200,9452655613.0000,0.012706,0.462974,1,0
2006-01-18,1207.5250,1234.5290,1206.3590,1233.3500,2666785400,12458427121.0000,0.017165,2.061503,1,0
2006-01-19,1235.0830,1251.9570,1230.8500,1251.5760,3361774900,15371377884.0000,0.021594,1.477770,1,0
2006-01-20,1251.4090,1258.6980,1247.2050,1255.3080,3320392300,16220854863.0000,0.021327,0.298179,1,0
2006-01-23,1254.7770,1257.3470,1244.2740,1255.7740,2902866000,14114136663.0000,0.018623,0.037128,1,0
2006-01-24,1256.0050,1262.0870,1247.0070,1252.0620,2967142100,15779296153.0000,0.018904,-0.295598,1,0
2006-01-25,1251.2690,1260.1740,1245.9160,1258.0460,2655866000,13682169574.0000,0.016911,0.477932,1,0
2006-02-06,1263.0030,1287.6650,1263.0030,1287.6260,2917750700,14910754726.0000,0.018575,2.351262,1,0
2006-02-07,1289.4530,1297.4040,1270.4040,1282.0960,3840474100,19670593251.0000,0.024447,-0.429475,1,0
2006-02-08,1282.1210,1291.7370,1276.0200,1290.0550,3285729900,16340287449.0000,0.020906,0.620789,1,0
2006-02-09,1288.9660,1288.9660,1266.8110,1269.4540,2907909100,14199096200.0000,0.018478,-1.596914,1,0
2006-02-10,1269.5360,1284.0960,1266.2250,1282.6560,2631421100,13158590275.0000,0.016686,1.039977,1,0
2006-02-13,1283.7760,1284.9510,1267.5610,1279.6400,2613177200,12998010712.0000,0.016549,-0.235136,1,0
2006-02-14,1279.6270,1286.4210,1275.8500,1286.3270,2254170400,11114639691.0000,0.014263,0.522570,1,0
2006-02-15,1289.1380,1300.9950,1288.6370,1299.1660,3014790400,14778787047.0000,0.019065,0.998112,1,0
2006-02-16,1298.4970,1298.4970,1268.5640,1270.6330,3235260700,15711529868.0000,0.020424,-2.196252,1,0
2006-02-17,1269.4000,1280.0410,1265.1410,1267.4080,2590306700,12612954583.0000,0.016332,-0.253818,1,0
2006-02-20,1268.1070,1279.4230,1265.3800,1267.5420,2154279700,10469048170.0000,0.013581,0.010575,1,0
2006-02-21,1266.6450,1288.5460,1256.8080,1288.4190,2665902100,12932889789.0000,0.016796,1.647042,1,0
2006-02-22,1288.8530,1297.9390,1282.9100,1284.2260,2851784100,13583894015.0000,0.017947,-0.325437,1,0
2006-02-23,1284.1300,1289.9430,1273.9420,1288.8470,2287504700,10638933783.0000,0.014392,0.359835,1,0
2006-02-24,1289.4340,1297.3430,1286.9620,1296.8660,2357814800,11377200922.0000,0.014831,0.622178,1,0
2006-02-27,1297.6870,1304.6130,1293.4670,1297.1860,2681978500,13278273095.0000,0.016761,0.024680,1,0
2006-02-28,1294.8070,1299.4730,1277.7410,1299.0300,2364742200,11698977874.0000,0.014762,0.142153,1,0
2006-03-01,1299.1540,1308.1960,1297.7630,1306.5860,2364067400,11713886665.0000,0.014741,0.581667,1,0
2006-03-02,1306.5850,1307.6390,1281.5710,1285.6660,2844572900,14619800288.0000,0.017712,-1.601122,1,0
2006-03-03,1284.6060,1295.4110,1275.6240,1293.2970,2492545800,12505595080.0000,0.015498,0.593543,1,0
2006-03-06,1292.7470,1296.8470,1286.6440,1288.9550,2032958200,9697600024.0000,0.012634,-0.335734,1,0
2006-03-07,1288.2550,1288.2550,1257.5400,1259.9160,2265339500,10611752979.0000,0.014066,-2.252906,1,0
2006-03-08,1256.6850,1258.2390,1238.1560,1250.3840,1984157400,9328367206.0000,0.012308,-0.756557,1,0
2006-03-09,1247.4620,1253.7580,1242.6810,1245.1660,1538593400,7572686295.0000,0.009534,-0.417313,1,0
2006-03-10,1245.1880,1253.9110,1240.7510,1245.6530,1409562600,7034995125.0000,0.008724,0.039106,1,0
2006-03-13,1245.3000,1260.0710,1245.3000,1259.6740,1377515300,6762688336.0000,0.008516,1.125594,1,0
2006-03-14,1260.4220,1262.7520,1250.2770,1259.0440,1487571200,7156890130.0000,0.009189,-0.050013,1,0
2006-03-15,1259.2310,1275.5150,1258.1460,1274.8120,1845126900,9402430254.0000,0.011384,1.252384,1,0
2006-03-16,1274.6150,1277.1940,1270.8310,1274.1900,1832269900,9294380375.0000,0.011299,-0.048797,1,0
2006-03-17,1273.0100,1276.6280,1265.6060,1269.4620,1875480400,9258870683.0000,0.011557,-0.371052,1,0
2006-03-20,1269.5810,1288.9710,1264.4100,1288.4180,2029717400,9830202821.0000,0.012503,1.493226,1,0
2006-03-21,1288.5550,1297.6080,1285.4310,1290.3950,2434568700,12044252276.0000,0.014993,0.153448,1,0
2006-03-22,1289.4610,1296.9120,1281.1280,1296.7060,2233009000,10977859974.0000,0.013746,0.489078,1,0
2006-03-23,1296.1940,1302.7910,1289.5250,1302.4570,2546540800,12667480373.0000,0.015676,0.443507,1,0
2006-03-24,1302.1410,1308.0570,1293.2960,1294.7040,2442393600,12420500906.0000,0.015034,-0.595263,1,0
2006-03-27,1296.0660,1296.5930,1283.6820,1295.9150,2061324600,10310244124.0000,0.012677,0.093539,1,0
2006-03-28,1295.7600,1302.6480,1293.0000,1298.7910,2501182600,11798730430.0000,0.015343,0.221926,1,0
2006-03-29,1299.3830,1313.1250,1296.5900,1305.5670,3415223600,17299640360.0000,0.020919,0.521716,1,0
2006-03-30,1305.8430,1308.4960,1293.8290,1294.7180,2603882700,13523584673.0000,0.015924,-0.830980,1,0
2006-03-31,1291.5180,1298.7510,1285.7350,1298.2950,2663685800,13957859443.0000,0.016246,0.276278,1,0
2006-04-03,1298.6840,1319.4850,1298.6840,1319.4710,3280466900,17513531801.0000,0.019978,1.631055,1,0
2006-04-04,1319.8370,1330.1050,1315.3310,1329.7980,3713405000,19932253301.0000,0.022609,0.782664,1,0
2006-04-05,1330.5610,1341.5040,1326.5330,1340.1620,3776319800,20009046284.0000,0.022936,0.779367,1,0
2006-04-06,1341.7360,1348.5200,1336.1380,1339.7370,4171507500,22006608985.0000,0.025306,-0.031707,1,0
2006-04-07,1340.6460,1345.2910,1330.5130,1342.9650,4066605500,20781669064.0000,0.024651,0.240936,1,0
2006-04-10,1344.2390,1359.4080,1339.5230,1359.0810,4141542800,20511655711.0000,0.025092,1.200038,1,0
2006-04-11,1360.9780,1366.5230,1350.3230,1362.2290,4387040800,22753839571.0000,0.026560,0.231623,1,0
2006-04-12,1361.7410,1364.6910,1355.6550,1360.1320,3712907200,18649703724.0000,0.022404,-0.153942,1,0
2006-04-13,1359.2780,1364.3160,1331.6820,1332.3300,4129905500,20205465502.0000,0.024907,-2.044067,1,0
2006-04-14,1330.0950,1360.0940,1328.4350,1359.5380,3787121900,17964278869.0000,0.022772,2.042137,1,0
2006-04-17,1360.6440,1383.6540,1353.3960,1378.6140,4221976100,20238073664.0000,0.025143,1.403127,1,0
2006-04-18,1379.8130,1391.3780,1370.1530,1385.1140,3678518100,18176065110.0000,0.021880,0.471488,1,0
2006-04-19,1389.1340,1399.5470,1378.7960,1396.7020,4057816300,21447388304.0000,0.024068,0.836611,1,0
2006-04-20,1398.0980,1404.1920,1376.9610,1385.9000,4330328800,23759758644.0000,0.025632,-0.773393,1,0
2006-04-21,1385.9230,1419.8910,1383.4500,1416.7930,4556910300,24823370098.0000,0.026939,2.229089,1,0
2006-04-24,1423.4090,1429.0560,1402.2690,1409.7860,5201580300,28552131616.0000,0.030646,-0.494565,1,0
2006-04-25,1405.8980,1409.2740,1386.1260,1399.7670,4324883600,24511654275.0000,0.025516,-0.710678,1,0
2006-04-26,1399.0680,1426.6260,1397.3490,1417.4770,4841064900,27897759737.0000,0.028539,1.265216,1,0
2006-04-27,1418.9030,1424.4650,1407.1410,1416.7320,3760844400,21064881051.0000,0.022166,-0.052558,1,0
2006-04-28,1403.5230,1444.7140,1389.3460,1440.2230,4456204300,25076312378.0000,0.026236,1.658109,1,0
2006-05-08,1446.9920,1497.2020,1446.9920,1497.1040,5162065500,29260804817.0000,0.030386,3.949457,1,0
2006-05-09,1503.2390,1532.7540,1497.9940,1531.1610,6468390400,36327086939.0000,0.038052,2.274859,1,0
2006-05-10,1537.5610,1554.0340,1518.3350,1545.6870,6271709600,35931317939.0000,0.036883,0.948692,1,0
2006-05-11,1547.5560,1583.7610,1536.2920,1537.3770,7321833500,42935467046.0000,0.043011,-0.537629,1,0
2006-05-12,1532.8780,1603.2110,1531.2330,1602.8320,6839375200,41492555006.0000,0.040110,4.257582,1,0
2006-05-15,1616.2590,1664.9380,1606.5700,1664.0880,8772527000,52436501239.0000,0.051380,3.821734,1,0
2006-05-16,1658.6920,1678.5990,1604.7840,1613.2510,8827504000,53444626416.0000,0.051394,-3.054949,1,0
2006-05-17,1613.2300,1640.6950,1592.1850,1625.1460,7098053400,42970463909.0000,0.041244,0.737332,1,0
2006-05-18,1611.6570,1630.0730,1582.9620,1617.2810,6058510700,35559097667.0000,0.035180,-0.483956,1,0
2006-05-19,1620.2130,1664.6140,1610.0400,1659.5450,7708629100,41434527427.0000,0.044242,2.613277,1,0
2006-05-22,1656.7540,1674.2210,1646.6830,1657.6890,7725887300,43695717336.0000,0.044271,-0.111843,1,0
2006-05-23,1647.9620,1648.5280,1597.1020,1604.5520,6990014500,38919582106.0000,0.040023,-3.205485,1,0
2006-05-24,1609.7420,1634.5900,1562.3870,1590.9240,5727043200,32875831926.0000,0.032746,-0.849337,1,0
2006-05-25,1585.4660,1598.5590,1563.8630,1591.4250,4104937200,23023859728.0000,0.023428,0.031497,1,0
2006-05-26,1596.5650,1614.5530,1593.0930,1613.8940,4372253200,24308642671.0000,0.024934,1.411879,1,0
2006-05-29,1622.1080,1648.8380,1609.0050,1648.5380,5171516800,29314321524.0000,0.029468,2.146605,1,0
2006-05-30,1654.9800,1663.9290,1634.9000,1657.2880,5308773300,31990664198.0000,0.030210,0.530773,1,0
2006-05-31,1656.2840,1667.2330,1628.6790,1641.3000,5701597900,33089439894.0000,0.032401,-0.964704,1,0
2006-06-01,1639.6730,1684.7090,1635.7460,1684.1950,6784386400,38465780731.0000,0.038507,2.613471,1,0
2006-06-02,1688.7820,1695.5800,1659.1400,1669.3990,7814469100,44915922420.0000,0.044354,-0.878515,1,0
2006-06-05,1669.2360,1685.2920,1639.6800,1684.6240,6729777100,36276144270.0000,0.038149,0.912003,1,0
2006-06-06,1681.2200,1692.8250,1672.8140,1679.1260,5842296000,32173005450.0000,0.033021,-0.326366,1,0
2006-06-07,1678.2380,1678.2380,1588.9710,1589.5450,6508531600,37165949586.0000,0.036734,-5.334974,1,0
2006-06-08,1576.4350,1596.1220,1540.9340,1591.4900,5457687300,30237702240.0000,0.030779,0.122359,1,0
2006-06-09,1583.9560,1594.4380,1550.2020,1551.3840,4700391700,25969107019.0000,0.026463,-2.520026,1,0
2006-06-12,1540.2160,1566.4470,1529.5030,1552.7980,3149627400,18350032479.0000,0.017673,0.091141,1,0
2006-06-13,1552.0980,1570.1000,1532.0590,1548.4950,3245068300,18252967053.0000,0.018142,-0.277111,1,0
2006-06-14,1540.6350,1540.6350,1512.5210,1531.3270,3243810300,17489724159.0000,0.018131,-1.108687,1,0
2006-06-15,1531.2470,1551.3000,1528.2300,1533.9800,2847339800,15749530834.0000,0.015905,0.173245,1,0
2006-06-16,1540.1870,1574.4750,1540.1870,1574.4670,3357261200,18773707617.0000,0.018738,2.639347,1,0
2006-06-19,1559.9850,1591.8500,1544.9310,1586.2860,3556204700,20635199162.0000,0.019837,0.750665,1,0
2006-06-20,1583.8710,1592.8320,1572.5820,1592.3320,3553711100,20658724948.0000,0.019804,0.381143,1,0
2006-06-21,1590.6070,1617.7140,1570.0830,1598.1160,3970588000,22426544902.0000,0.022121,0.363237,1,0
2006-06-22,1593.0970,1605.2520,1587.7990,1596.0660,3246588800,18310093363.0000,0.018066,-0.128272,1,0
2006-06-23,1594.4950,1608.1080,1582.0190,1605.7110,3502677800,20932009523.0000,0.019436,0.604299,1,0
