date,open,high,low,close,volume,amount,turn,pctChg,tradestatus,isST
2006-01-04,109.1100,109.1900,109.0700,109.1900,98420800,1005190000.0000,0.000000,0.119205,1,0
2006-01-05,109.2000,109.3400,109.1800,109.3400,124060200,1255720000.0000,0.000000,0.137370,1,0
2006-01-06,109.3500,109.5500,109.3200,109.5500,110816700,1120610000.0000,0.000000,0.192068,1,0
2006-01-09,109.3600,109.6300,109.3600,109.6300,88400600,895390000.0000,0.000000,0.073021,1,0
2006-01-10,109.6300,109.7500,109.6100,109.7300,100975600,1020510000.0000,0.000000,0.091221,1,0
2006-01-11,109.7000,109.8200,109.7000,109.8100,113944600,1145890000.0000,0.000000,0.072901,1,0
2006-01-12,109.8200,109.8400,109.7400,109.8100,120393500,1218320000.0000,0.000000,0.000000,1,0
2006-01-13,109.8200,109.8800,109.7800,109.8800,86176200,868430000.0000,0.000000,0.063746,1,0
2006-01-16,109.8800,109.9100,109.8400,109.9100,75724900,763480000.0000,0.000000,0.027308,1,0
2006-01-17,109.9200,110.0600,109.8800,110.0600,101667400,1029800000.0000,0.000000,0.136470,1,0
2006-01-18,110.1100,110.2200,110.0900,110.2200,106960300,1083970000.0000,0.000000,0.145379,1,0
2006-01-19,110.2300,110.2300,110.0800,110.1400,103420500,1045260000.0000,0.000000,-0.072584,1,0
2006-01-20,110.1400,110.1500,110.0600,110.1300,54759700,559530000.0000,0.000000,-0.009081,1,0
2006-01-23,110.1100,110.1600,109.8000,109.8900,103400300,1041250000.0000,0.000000,-0.217922,1,0
2006-01-24,109.8900,109.9600,109.7900,109.9600,83595500,837650000.0000,0.000000,0.063700,1,0
2006-01-25,109.9700,110.1100,109.9700,110.0700,84238500,847540000.0000,0.000000,0.100037,1,0
2006-02-06,110.1800,110.1800,109.9700,110.1400,63405500,641330000.0000,0.000000,0.063596,1,0
2006-02-07,110.1400,110.1900,110.1100,110.1900,83810700,846410000.0000,0.000000,0.045400,1,0
2006-02-08,110.2000,110.2000,110.0600,110.1400,115610900,1165090000.0000,0.000000,-0.045379,1,0
2006-02-09,110.1400,110.1400,109.9500,110.1000,150413400,1516800000.0000,0.000000,-0.036318,1,0
2006-02-10,110.1100,110.2200,110.1000,110.2100,84401400,853230000.0000,0.000000,0.099910,1,0
2006-02-13,110.2400,110.2400,110.1400,110.1900,77697000,783440000.0000,0.000000,-0.018144,1,0
2006-02-14,110.1900,110.2200,110.1600,110.2200,59772700,600850000.0000,0.000000,0.027225,1,0
2006-02-15,110.2300,110.2700,110.1500,110.2700,58052400,584610000.0000,0.000000,0.045360,1,0
2006-02-16,110.2800,110.2900,110.1900,110.2100,67780300,681720000.0000,0.000000,-0.054410,1,0
2006-02-17,110.2000,110.2300,110.1800,110.2000,78073800,787890000.0000,0.000000,-0.009076,1,0
2006-02-20,110.1900,110.2000,110.1100,110.1900,75257600,762530000.0000,0.000000,-0.009069,1,0
2006-02-21,110.2000,110.2100,110.0500,110.0700,80675400,813160000.0000,0.000000,-0.108905,1,0
2006-02-22,110.0700,110.0700,109.9700,110.0000,90684100,914150000.0000,0.000000,-0.063596,1,0
2006-02-23,110.0500,110.0600,109.9700,110.0500,75065200,763210000.0000,0.000000,0.045457,1,0
2006-02-24,110.0600,110.1100,110.0600,110.1100,115871000,1169310000.0000,0.000000,0.054518,1,0
2006-02-27,110.1400,110.1700,110.0900,110.1500,80169300,803490000.0000,0.000000,0.036328,1,0
2006-02-28,110.1600,110.1700,110.0600,110.1200,89508500,904740000.0000,0.000000,-0.027234,1,0
2006-03-01,110.1400,110.1700,110.0900,110.1700,71624900,719620000.0000,0.000000,0.045401,1,0
2006-03-02,110.1700,110.2400,110.1600,110.2400,47411700,476540000.0000,0.000000,0.063538,1,0
2006-03-03,110.2500,110.3000,110.0700,110.2700,50008700,505520000.0000,0.000000,0.027212,1,0
2006-03-06,110.3000,110.3400,110.2600,110.3400,70531400,708840000.0000,0.000000,0.063480,1,0
2006-03-07,110.3200,110.3500,110.3000,110.3400,72950700,735520000.0000,0.000000,0.000000,1,0
2006-03-08,110.3300,110.3500,110.3200,110.3500,71843000,719220000.0000,0.000000,0.009065,1,0
2006-03-09,110.3400,110.3700,110.3100,110.3700,64753900,654730000.0000,0.000000,0.018128,1,0
2006-03-10,110.3700,110.3900,110.3500,110.3900,70316700,706430000.0000,0.000000,0.018118,1,0
2006-03-13,110.4200,110.4200,110.3600,110.3900,55176500,556000000.0000,0.000000,0.000000,1,0
2006-03-14,110.4000,110.4000,110.3100,110.3200,70637800,706590000.0000,0.000000,-0.063411,1,0
2006-03-15,110.3300,110.3400,110.3000,110.3400,139369600,1404200000.0000,0.000000,0.018126,1,0
2006-03-16,110.3500,110.3700,110.3200,110.3500,86469300,873360000.0000,0.000000,0.009065,1,0
2006-03-17,110.3600,110.3900,110.3400,110.3900,79440400,800080000.0000,0.000000,0.036249,1,0
2006-03-20,110.4200,110.4200,110.3600,110.3700,65693300,662380000.0000,0.000000,-0.018115,1,0
2006-03-21,110.3800,110.3900,110.2800,110.3000,81923500,821290000.0000,0.000000,-0.063423,1,0
2006-03-22,110.3100,110.3100,109.9700,109.9900,112377000,1118010000.0000,0.000000,-0.281056,1,0
2006-03-23,110.0000,110.1000,109.9700,110.0700,80349500,807480000.0000,0.000000,0.072736,1,0
2006-03-24,110.0800,110.1000,109.8900,109.9600,68855400,687310000.0000,0.000000,-0.099937,1,0
2006-03-27,110.0000,110.0600,109.8900,109.9600,39373900,395410000.0000,0.000000,0.000000,1,0
2006-03-28,109.9700,110.0100,109.9300,110.0000,50487900,505910000.0000,0.000000,0.036378,1,0
2006-03-29,110.0100,110.0400,109.9800,110.0400,88371700,887700000.0000,0.000000,0.036364,1,0
2006-03-30,110.0500,110.1000,109.9300,110.0900,68409400,688940000.0000,0.000000,0.045434,1,0
2006-03-31,110.0900,110.1100,110.0300,110.1100,80024800,805280000.0000,0.000000,0.018171,1,0
2006-04-03,110.1300,110.1400,110.0300,110.0700,59271500,596620000.0000,0.000000,-0.036328,1,0
2006-04-04,110.0700,110.0700,109.8700,110.0200,83307100,838070000.0000,0.000000,-0.045428,1,0
2006-04-05,110.0300,110.0500,109.9400,110.0400,79323700,795660000.0000,0.000000,0.018182,1,0
2006-04-06,110.0500,110.0900,109.9500,110.0800,97958900,987620000.0000,0.000000,0.036351,1,0
2006-04-07,110.0900,110.1300,110.0800,110.1300,119685300,1198350000.0000,0.000000,0.045417,1,0
2006-04-10,110.1500,110.1500,110.0400,110.0700,103754100,1041900000.0000,0.000000,-0.054479,1,0
2006-04-11,110.0800,110.0800,109.9300,109.9600,105924200,1060110000.0000,0.000000,-0.099937,1,0
2006-04-12,109.9700,109.9700,109.8700,109.8700,114415900,1143880000.0000,0.000000,-0.081845,1,0
2006-04-13,109.8800,109.8800,109.7900,109.8100,94846700,946900000.0000,0.000000,-0.054615,1,0
2006-04-14,109.8200,109.8400,109.7500,109.7900,70911300,711410000.0000,0.000000,-0.018210,1,0
2006-04-17,109.8200,109.8200,109.5900,109.6100,96676000,964940000.0000,0.000000,-0.163950,1,0
2006-04-18,109.6100,109.6400,109.5400,109.5800,66549000,664090000.0000,0.000000,-0.027369,1,0
2006-04-19,109.5900,109.6500,109.5800,109.6200,75341700,753240000.0000,0.000000,0.036504,1,0
2006-04-20,109.6100,109.6400,109.5800,109.6300,56957600,570790000.0000,0.000000,0.009117,1,0
2006-04-21,109.6600,109.6600,109.6000,109.6500,59447100,594910000.0000,0.000000,0.018247,1,0
2006-04-24,109.6700,109.6700,109.4300,109.5400,93148600,933070000.0000,0.000000,-0.100320,1,0
2006-04-25,109.5400,109.5400,109.3800,109.5300,74053400,741950000.0000,0.000000,-0.009131,1,0
2006-04-26,109.5300,109.6400,109.4500,109.6300,75663900,757710000.0000,0.000000,0.091298,1,0
2006-04-27,109.6400,109.7500,109.6400,109.7200,64355200,646290000.0000,0.000000,0.082098,1,0
2006-04-28,109.7200,109.8800,109.6600,109.8600,69586700,698540000.0000,0.000000,0.127597,1,0
2006-05-08,109.9400,109.9900,109.5900,109.9900,119655400,1208010000.0000,0.000000,0.118330,1,0
2006-05-09,109.4600,110.1200,109.4300,110.1100,108963400,1100030000.0000,0.000000,0.109103,1,0
2006-05-10,110.1400,110.2000,110.0200,110.2000,111491900,1122870000.0000,0.000000,0.081733,1,0
2006-05-11,110.1700,110.1900,110.1300,110.1700,121114600,1218830000.0000,0.000000,-0.027222,1,0
2006-05-12,110.1700,110.2000,110.1200,110.1800,84540600,852570000.0000,0.000000,0.009079,1,0
2006-05-15,110.1800,110.1800,109.8500,110.0400,93160000,940780000.0000,0.000000,-0.127064,1,0
2006-05-16,110.0400,110.1100,109.9200,110.0900,72597600,729000000.0000,0.000000,0.045434,1,0
2006-05-17,110.1000,110.1900,110.0700,110.1900,68686100,693750000.0000,0.000000,0.090840,1,0
2006-05-18,110.1900,110.2300,110.1300,110.1700,75442100,762480000.0000,0.000000,-0.018154,1,0
2006-05-19,110.2000,110.2100,110.1500,110.2100,51686100,526590000.0000,0.000000,0.036308,1,0
2006-05-22,110.2500,110.2500,110.1700,110.2200,49092200,499100000.0000,0.000000,0.009076,1,0
2006-05-23,110.2800,110.2800,110.2000,110.2000,79426600,806010000.0000,0.000000,-0.018149,1,0
2006-05-24,110.1900,110.2300,110.1800,110.2300,56555400,577330000.0000,0.000000,0.027229,1,0
2006-05-25,110.2300,110.2700,110.1500,110.2600,62831300,634460000.0000,0.000000,0.027215,1,0
2006-05-26,110.2800,110.3100,110.2300,110.2800,112602400,1132430000.0000,0.000000,0.018136,1,0
2006-05-29,110.3100,110.3100,110.1900,110.2600,83039500,838950000.0000,0.000000,-0.018133,1,0
2006-05-30,110.2600,110.2900,110.1900,110.2800,88043300,884370000.0000,0.000000,0.018136,1,0
2006-05-31,110.2900,110.2900,110.1900,110.2500,36499300,366070000.0000,0.000000,-0.027202,1,0
2006-06-01,110.2500,110.2700,110.1800,110.2400,67529300,680390000.0000,0.000000,-0.009072,1,0
2006-06-02,110.2600,110.2600,109.9300,109.9600,83576400,837220000.0000,0.000000,-0.253990,1,0
2006-06-05,109.9800,109.9800,109.7300,109.8900,98809500,988690000.0000,0.000000,-0.063659,1,0
2006-06-06,109.8900,109.8900,109.7600,109.7800,88302500,891730000.0000,0.000000,-0.100101,1,0
