date,open,high,low,close,volume,amount,turn,pctChg,tradestatus,isST
2006-01-04,2135.1500,2163.9900,2133.0400,2161.3200,346826200,1533910000.0000,0.013281,1.089322,1,0
2006-01-05,2164.3600,2216.8600,2161.9200,2214.4600,496753400,2356810000.0000,0.019022,2.458678,1,0
2006-01-06,2214.5300,2254.9800,2199.7700,2241.4200,582084400,2706880000.0000,0.022290,1.217451,1,0
2006-01-09,2244.1500,2249.4900,2229.0600,2246.6900,419619900,1821770000.0000,0.016068,0.235120,1,0
2006-01-10,2247.6200,2247.6200,2212.9400,2235.2700,334222500,1547780000.0000,0.012798,-0.508300,1,0
2006-01-11,2234.3100,2237.8400,2205.0600,2214.9000,386670000,1685960000.0000,0.014752,-0.911304,1,0
2006-01-12,2209.7500,2236.2000,2200.0300,2231.3400,352886500,1583170000.0000,0.013463,0.742254,1,0
2006-01-13,2232.4800,2239.3900,2206.0400,2216.8000,318616700,1427750000.0000,0.012156,-0.651628,1,0
2006-01-16,2214.6100,2214.6100,2177.0100,2178.1300,315890000,1373910000.0000,0.012042,-1.744414,1,0
2006-01-17,2173.6200,2188.4500,2169.8500,2181.4200,245693100,1055110000.0000,0.009366,0.151049,1,0
2006-01-18,2180.8000,2224.7500,2180.1500,2220.8100,362258300,1544920000.0000,0.013810,1.805711,1,0
2006-01-19,2222.4000,2230.9300,2200.7000,2229.4800,448111800,1937290000.0000,0.017058,0.390395,1,0
2006-01-20,2229.0600,2231.3100,2208.3700,2218.6100,486248500,2118150000.0000,0.018510,-0.487552,1,0
2006-01-23,2216.1100,2220.7300,2202.0500,2213.7400,391467300,1714460000.0000,0.014902,-0.219512,1,0
2006-01-24,2225.2100,2225.4600,2202.7800,2205.6000,470813500,2937540000.0000,0.017922,-0.367699,1,0
2006-01-25,2204.2800,2224.9400,2193.2100,2219.4200,411020500,2123370000.0000,0.015646,0.626579,1,0
2006-02-06,2221.6500,2254.4000,2216.3600,2253.9600,495971600,2338770000.0000,0.018880,1.556264,1,0
2006-02-07,2255.8800,2257.4200,2216.0500,2237.8200,713756500,3448680000.0000,0.027170,-0.716068,1,0
2006-02-08,2237.4500,2257.4700,2226.7400,2256.8400,578158200,2468610000.0000,0.022009,0.849935,1,0
2006-02-09,2255.4300,2255.4300,2218.8400,2222.9200,502831800,2130000000.0000,0.019141,-1.502994,1,0
2006-02-10,2222.2900,2251.0100,2221.1500,2250.1000,436613800,1893990000.0000,0.016620,1.222724,1,0
2006-02-13,2252.1400,2256.8700,2226.0800,2244.9500,338192300,1497880000.0000,0.012874,-0.228885,1,0
2006-02-14,2245.8700,2248.8000,2231.9500,2239.6700,315465100,1290870000.0000,0.011968,-0.235196,1,0
2006-02-15,2241.6900,2254.8000,2230.5700,2236.7700,481462000,1942510000.0000,0.018265,-0.129479,1,0
2006-02-16,2238.9000,2241.4000,2185.3200,2188.5600,460196200,1877100000.0000,0.017458,-2.155338,1,0
2006-02-17,2187.2500,2204.3900,2181.2700,2189.1700,372007900,1808550000.0000,0.014113,0.027866,1,0
2006-02-20,2187.3000,2202.6700,2181.0500,2184.1600,300402600,1392070000.0000,0.011396,-0.228854,1,0
2006-02-21,2183.2100,2212.9800,2172.8600,2212.6700,368056200,1544610000.0000,0.013963,1.305308,1,0
2006-02-22,2213.8400,2221.2300,2198.8600,2204.1100,419007200,1686620000.0000,0.015896,-0.386855,1,0
2006-02-23,2204.2000,2205.5800,2180.8600,2199.7500,300298300,1312080000.0000,0.011392,-0.197817,1,0
2006-02-24,2201.8600,2221.4900,2201.1100,2221.0900,374396000,1666450000.0000,0.014203,0.970114,1,0
